name,address1,cate_gories
4Play Gentlemen's Club,2238 Cotner Ave,"Lounges, Strip Clubs"
Spearmint Rhino Gentlemen's Club - Los Angeles,2020 E Olympic Blvd,Strip Clubs
Sam's Hofbrau,1751 E Olympic Blvd,Strip Clubs
Crazy Girls,1433 N La Brea Ave,Strip Clubs
The Hollywood Men,3040 Sunset Blvd,Strip Clubs
Club Joi,191 E Jefferson Blvd,Adult Entertainment
Dames n' Games,2319 E Washington Blvd,Strip Clubs
Seventh Veil,7180 Sunset Blvd,Strip Clubs
The Body Shop,8250 Sunset Blvd,Strip Clubs
Cheetahs,4600 Hollywood Blvd,"Lounges, Music Venues, Strip Clubs"
Bare Elegance,4824 W Imperial Hwy,"Strip Clubs, Juice Bars & Smoothies, American (Traditional)"
Skin Gentlemen's Club,3388 S Robertson Blvd,Strip Clubs
Red Tie Gentlemen's Club,15832 Stagg St,Strip Clubs
Star Garden,6630 Lankershim Blvd,"Bars, Strip Clubs"
Jet Strip,10624 Hawthorne Blvd,Strip Clubs
Plan B,11637 W Pico Blvd,Adult Entertainment
The Playpen,1109 S Santa Fe Ave,Strip Clubs
Rio Gentlemen's Club,13124 S Figueroa St,Strip Clubs
Synn Gentlemen's Club,365 N La Cienega Blvd,Strip Clubs
The Gentlemen's Club,5175 W San Fernando Rd,Strip Clubs
Silver Reign Gentlemen's Club,11908 Mississippi Ave,Strip Clubs
Deja Vu Showgirls,7350 Coldwater Canyon Ave,Strip Clubs
La Vida Gentlemen's Club,11343 Penrose St,Strip Clubs
Platinum Showgirls LA,710 E Commericial St,Strip Clubs
Spearmint Rhino Gentlemen's Club - Torrance,19900 Normandie Ave,Strip Clubs
VIP Cabaret,12147 Victory Blvd,Strip Clubs
Nicolas Gentlemen's Club,960 S Gerhart Ave,Strip Clubs
Knockouts,1580 Clark St,Strip Clubs
Deja Vu Showgirls,1800 S Main St,Strip Clubs
Synn Gentlemen's Club,8314 Sepulveda Blvd,Strip Clubs
The Library Gentlemen's Club,7000 Garden Grove Blvd,Strip Clubs
Slammer,3688 Beverly Blvd,Adult Entertainment
Xposed Gentlemen's Club,8229 Canoga Ave,Adult Entertainment
Midtowne Spa,615 Kohler St,Adult Entertainment
Blue Zebra Adult Cabaret,6872 Farmdale Ave,Strip Clubs
Paradise Gentlemen's Club,14310 Valley Blvd,Strip Clubs
Imperial Showgirls,2640 W Woodland Dr,Strip Clubs
The Alameda Strip Club,4209 S Alameda St,"Sports Bars, Strip Clubs"
Sam's After Dark,1501 E Washington Blvd,Adult Entertainment
Satin Topless Gentlemen's Club,13079 Valley Blvd,Strip Clubs
Spearmint Rhino Gentlemen's Club - Van Nuy’s,15004 Oxnard St,Strip Clubs
Dames n' Games Van Nuys ,14626 Raymer St,"Sports Bars, Strip Clubs"
The Palms Gentlemens Club,2540 N Palm Dr,"Strip Clubs, Lounges, Sports Bars"
Lucha VaVOOM,,Adult Entertainment
Dreams Gentlemens Club Strip & Pool Tables,811 Cristobal Ave,Strip Clubs
Gold Club,1612 Pacific Coast Hwy,"Strip Clubs, Bars"
Odd Ball Cabaret Showgirls,8532 Sepulveda Blvd,"Cabaret, Strip Clubs"
Teddy's,7000 Hollywood Blvd,"Bars, Adult Entertainment"
VLive LA,1957 E Del Amo Blvd,Strip Clubs
XS Gentlemen's Club,2523 East Anaheim St,Strip Clubs
Snctm,,Adult Entertainment
Wet Spot,8237 Canoga Ave,Adult Entertainment
The Artful Bachelorette,,"Art Classes, Adult Entertainment, Paint & Sip"
TJ's Showgirls Theater,10350 Beach Blvd,Strip Clubs
The Pleasure Chest,7733 Santa Monica Blvd,"Adult, Lingerie"
North Hollywood Spa,5636 Vineland Ave,Adult Entertainment
The Holiday,10915 Norwalk Blvd,Strip Clubs
Candy Cat Two,6814 Winnetka Ave,Adult Entertainment
King Henry Viii,13443 Crenshaw Blvd,"Adult Entertainment, Bars"
Tonya Kay's Pinup Pole Show,,"Performing Arts, Adult Entertainment"
Sanctuary Studios,10914 S La Cienega Blvd,Adult Entertainment
The Holiday Gentlemen's Club,10915 Norwalk Blvd,Strip Clubs
The Magnificent 7,12215 Ventura Blvd,Adult Entertainment
Tropical Club,1721 S Flower St,"Dance Clubs, Adult Entertainment"
Venus Lounge,11572 Beach Blvd,Strip Clubs
Fantasy Castle Gentlemen's Club,2800 Walnut Ave,Strip Clubs
Los Candiles Night Club,2100 Cypress Ave,"Dance Clubs, Adult Entertainment"
Flex,4424 Melrose Ave,Adult Entertainment
HUSTLER Hollywood,8873 Sunset Blvd,"Adult, Lingerie, Gift Shops"
Secret Sundayz,6356 Hollywood Blvd,Adult Entertainment
Venus Faire,6452 Lankershim Blvd,"Adult, Lingerie"
SHADOW @ The Monte Cristo,3106 Wilshire Blvd,"Dance Clubs, Adult Entertainment, Cocktail Bars"
Adult Love Boutique,1319 Santa Monica Blvd,Adult
ON1,5458 Santa Monica Blvd,"Adult, Lingerie"
Hunk O Mania Male Strip Club,1640 North Cahuenga Blvd,Strip Clubs
Excitement,19841 Ventura Blvd,"Adult, Lingerie"
Den of Iniquity,E 4TH St,"Adult Entertainment, Special Education"
"TEASE, if you please!",618 S Spring St,"Performing Arts, Adult Entertainment"
OddBall Cabaret Showgirls,8532 Sepulveda Blvd,"Cabaret, Adult Entertainment"
The Diamond District,1640 N Cahuenga Blvd,Adult Entertainment
Lovers,5901 S Sepulveda Bld,"Lingerie, Adult"
Private Moments,8223 Canoga Ave,"Adult, Lingerie"
HUSTLER Hollywood,6540 Hollywood Blvd,"Adult, Lingerie, Gift Shops"
Godfather The Gentlemens Club,21516 Sherman Way,Adult Entertainment
Peepshow Menagerie - Monthly Burlesque Show,5253 W Adams Blvd,"Performing Arts, Lounges, Adult Entertainment"
Studs Theatre,7734 Santa Monica Blvd,"Cinema, Adult Entertainment"
Imperial Cocktails,2640 W Woodland Dr,"Bars, Strip Clubs"
Hustler Hollywood,36 E Colorado Blvd,"Adult, Gift Shops, Lingerie"
Bachelorette Party,532 N Montebello Blvd,"Adult, Lingerie"
Sexy Pretty Gal,139 S Market St,"Lingerie, Adult"
Adult Love Boutique,25835 Railroad Ave,"Adult, Lingerie"
X-Spot,1901 S Alameda Blvd,"Adult, Lingerie"
Las Pulgas LA,333 S Boylston St,"Dance Clubs, Music Venues, Adult Entertainment"
Charlie's Live Entertainment,3140 W Florence Ave,"Bars, Adult Entertainment"
Paris House Modeling Studio,7527 Santa Monica Blvd,Adult Entertainment
Frat House Bar and Nite Club,8112 Garden Grove Blvd,"Dance Clubs, Gay Bars, Adult Entertainment"
Vermont Karaoke & Billiard,191 S Vermont Ave,"Pool Halls, Karaoke, Adult Entertainment"
Leonardo's Restaurant,2800 S Vermont Ave,"Adult Entertainment, Dance Clubs"
Yha Hwa Club,4031 W Olympic Blvd,"Sports Bars, Adult Entertainment"
Secret Desires,1645 Sepulveda Blvd,"Adult, Lingerie"
Tiki Theatre,5462 Santa Monica Blvd,"Cinema, Adult Entertainment"
Secrets of Hollywood,1117 N. Western Ave.,"Adult, Lingerie, Arcades"
Temporary Satisfaction,3314 E 7th St,"Adult, Lingerie"
Rough Trade Gear,3915 W Sunset Blvd,Adult
LaBare Hollywood,7969 Santa Monica Blvd,"Performing Arts, Adult Entertainment"
Adult Warehouse Outlet - Panorama City,8126 Van Nuys Blvd,"Adult, Lingerie"
LaBare Hollywood,520 N Hollywood Way,Adult Entertainment
Campos Landscaping,,Landscaping
Couples M.O.,1820 Pacific Coast Hwy,"Adult, Lingerie"
Romantix,4877 Lankershim Blvd,"Adult, Lingerie"
Romantix,4539 Van Nuys Blvd,"Adult, Lingerie"
Circus of Books,8230 Santa Monica Blvd,Adult
The Mic Live,12229 Ventura Blvd,"Adult Entertainment, Dance Clubs"
Love Stuff Long Beach,5114 E 2nd St,"Adult, Lingerie"
Always Naughty,23434 Long Valley Rd,Strip Clubs
Jonah & Michelles,960 Edgecliffe Dr,Adult Entertainment
Dungeon East,,Adult Entertainment
Nicks Junk,6400 Hollywood Blvd,Adult Entertainment
Off Sunset Festival,4200 Santa Monica Blvd,"Festivals, Adult Entertainment"
The Dominion,8875 Venice Blvd,Adult Entertainment
Ross Mathews Dragtastic Bubbly Brunch,1714 N Vermont Ave,"Cabaret, Performing Arts, Adult Entertainment"
Delta Tau Delta Fraternity,649 Gayley Ave,Adult Entertainment
Mels Diner,16235 San Fernando Mission Blvd,Strip Clubs
Adult Video LAX,915 W Manchester Blvd,"Adult Entertainment, Adult"
Monster Massive,3939 S Figueroa St,Adult Entertainment
Simple Karaoke,3208 W 8th S,"Karaoke, Adult Entertainment"
OC Modeling,22024 Lassen St,Adult Entertainment
Eccentric Exotic Maids,3807 Wilsire Blvd,"Home Cleaning, Adult Entertainment"
The Chateau,7407 Fulton Ave,Adult Entertainment
Passion's Adult Video,1111 W Pacific Coast Hwy,Adult Entertainment
Gorlesque,224 E 11th St,"Adult Entertainment, Haunted Houses"
Universal Exclusive Party Bus,1809 N Wilmington Ave,"Party Bus Rentals, Adult Entertainment"
Naked Sushi Catering & Entertainment,,Adult Entertainment
Elegant Angel,9743 Independence Ave,Adult Entertainment
Dominia's Malebox,7100 Sunset Blvd,Adult Entertainment
No Waiting Dating,6500 Tampa Ave,Adult Entertainment
Kahuna Tiki,11026 Magnolia Blvd,"Sushi Bars, Seafood, Tiki Bars"
Pacific Seas,648 South Broadway,"Tiki Bars, Venues & Event Spaces"
Hale Hawaii Lounge,3144 Pacific Coast Hwy,Lounges
Tiki B’s,99 E Colorado Blvd,Tiki Bars
Tiki Tiki at Rosemallows,255 Long Beach Blvd,"Tiki Bars, Hawaiian, Cocktail Bars"
Jonah's Kitchen + Bar,2518 Wilshire Blvd,"Latin American, Tiki Bars, Mexican"
Safari Room,15426 Devonshire St,"Steakhouses, Seafood, Cocktail Bars"
Damon's Steak House,317 N Brand Blvd,"Steakhouses, Seafood, Tiki Bars"
Marie's Tek Tec,1115 E Wardlow Rd,"Lounges, Cocktail Bars, Latin American"
The Hawaiian Room,9875 Alondra Blvd,Dive Bars
Rosemallows,255 Long Beach Blvd,"Cocktail Bars, Wine Bars, Beer Bar"
Musso & Frank Grill,6667 Hollywood Blvd,"Steakhouses, American (Traditional), Bars"
Zanzabuku,4825 Paramount Blvd,Dive Bars
Holcomb,5535 York Blvd,Wine Bars
Calif Tiki Club,3835 Whittier Blvd,Tiki Bars
Vista,11 Pier Ave,"Bars, American (New), Breakfast & Brunch"
Cliff's Hideaway,5442 Orangethorpe Ave,Sports Bars
The Galley,2442 Main St,"Seafood, Steakhouses, Bars"
The Stardust Club,7643 Firestone Blvd,"Bars, Music Venues"
Cabo Cantina,8301 W Sunset Blvd,"Mexican, Sports Bars, Breakfast & Brunch"
Donna's,15121 S Western Ave,Sports Bars
Roxanne's Cocktail Lounge & Latin Grill,1115 E Wardlow Rd,"Lounges, Latin American, Cocktail Bars"
Solidarity Restaurant,1414 Lincoln Blvd,"Polish, Bars"
Snowie Icy Desserts,,"Shaved Ice, Food Trucks, Tiki Bars"
Rustic Canyon,1119 Wilshire Blvd,"Wine Bars, American (New), Cocktail Bars"
Little Toni's,4745 Lankershim Blvd,"Pizza, Italian, Cocktail Bars"
The Marlin Bar and Grill,5874 Edinger Ave,"American (New), Sports Bars"
320 Main,320 Main St,"American (New), Cocktail Bars, Breakfast & Brunch"
Shannon's On Pine,209 Pine Ave,"Pubs, American (Traditional), Sports Bars"
The Carvery,201 Pine Ave,"American (New), Cocktail Bars, Comfort Food"
Daimon Japanese Restaurant,16232 Pacific Coast Hwy,"Sushi Bars, Teppanyaki, Cocktail Bars"
Islands Fine Burger And Drinks,55 S Pine Ave,"Burgers, Sports Bars, American (Traditional)"
E.D.B.,2500 N Hollywood Way,"American (New), Cocktail Bars"
Islands Restaurant,24180 Valencia Blvd,"Burgers, Sports Bars, American (Traditional)"
Islands Restaurant,14141 Ventura Blvd,"Sports Bars, American (Traditional), Burgers"
Islands Restaurant,7861 Edinger Ave,"Burgers, Sports Bars"
Otoño,5715 N Figueroa St,"Spanish, Tapas/Small Plates, Bars"
The Double Barrel,8689 Wilshire Blvd,Bars
Whiskey Red's Restaurant & Events,13813 Fiji Way,"American (New), Seafood, Venues & Event Spaces"
Tennessee Jack's,4000 E Anaheim St,"American (New), Whiskey Bars, Breakfast & Brunch"
Saint & Second,4828 E 2nd St,"American (New), Breakfast & Brunch, Cocktail Bars"
Sawa,111 San Pedro St,"Sushi Bars, Cocktail Bars, Wine Bars"
The Oak and Vine,117 E Harvard St,"Wine Bars, American (New), Cocktail Bars"
Newhall Refinery,24258 Main St,"American (New), Cocktail Bars, Seafood"
The Stave Bar,170 The Promenade N,Pubs
Upper West,3321 Pico Blvd,American (New)
Upstairs at the Ace Hotel,921 S Broadway,Bars
Skylight Gardens,1139 Glendon Ave,"Italian, Venues & Event Spaces, Cocktail Bars"
Hillstone,202 Wilshire Blvd,"American (New), Sushi Bars"
Accomplice Bar,3811 Grand View Blvd,"Cocktail Bars, Lounges"
The Olive Restobar,8830 Apollo Way,"Mediterranean, Cocktail Bars"
Bestia,2121 E 7th Pl,"Italian, Cocktail Bars, Pizza"
House of Galbi,15927 Ventura Blvd,"Korean, Barbeque, Whiskey Bars"
Alexander's Steakhouse - Pasadena,111 N Los Robles Ave,"Steakhouses, Asian Fusion, Whiskey Bars"
Pacific Standard Prime,1810 S Pacific Coast Hwy,"Steakhouses, American (New), Seafood"
The Stache,941 E 4th St,"Cocktail Bars, American (New)"
Far Bar,347 E 1st St,"Asian Fusion, Cocktail Bars, Beer Bar"
Union,37 E Union St,"Italian, Wine Bars"
Local Kitchen,1321 Sartori Ave,"American (Traditional), Gastropubs"
Tap24 Bar & Grill,4750 E Los Coyotes Diagonal,"American (Traditional), Greek, Bars"
Ragin Cajun Cafe,525 S Pacific Coast Hwy,"Cajun/Creole, Bars, Seafood"
The Tuck Room,10840 Wilshire Blvd,"Cocktail Bars, American (New), Breakfast & Brunch"
Animal,435 N Fairfax Ave,"American (New), Wine Bars"
Oto-Oto Izakaya Japonaise,929 W Huntington Dr,"Japanese, Sushi Bars, Whiskey Bars"
Johnny's Saloon,17428 Beach Blvd,"Dive Bars, Pizza, Whiskey Bars"
MUN Korean Steakhouse,3519 W 6th St,"Bars, Korean, Steakhouses"
The Nixon Steakhouse,13033 Philadelphia St,"Seafood, Steakhouses, American (New)"
The Standard Station,226 Standard St,"Sports Bars, American (Traditional)"
M Grill,3832 Wilshire Blvd,"Brazilian, Steakhouses, Wine Bars"
The Social List,2105 E 4th St,"Cocktail Bars, Breakfast & Brunch, American (New)"
The Chicken Koop,101 W Main St,"Breakfast & Brunch, Sandwiches, Cocktail Bars"
Fronk's,16922 Bellflower Blvd,"Burgers, Barbeque, Bars"
38 Degrees Ale House & Grill,110 E Colorado Blvd,"American (New), Beer Gardens"
Boneyard Bistro,13539 Ventura Blvd,"Barbeque, Pubs"
Rock & Brews - Buena Park,7777 Beach Blvd,"American (New), Burgers, Beer Bar"
Tony's Saloon,2017 E 7th St,Cocktail Bars
The Corner Door,12477 W Washington Blvd,"Bars, Italian"
Wood & Vine,6280 Hollywood Blvd,"American (New), Cocktail Bars"
Maccheroni Republic,332 S Broadway,"Italian, Wine Bars"
Osteria Mozza,6602 Melrose Ave,"Italian, Wine Bars"
Beetle House LA,7080 Hollywood Blvd.,"American (New), Modern European"
Slater's 50/50 - Pasadena,61 N Raymond Ave,"Burgers, Sports Bars, American (Traditional)"
Reilly s Irish Pub,1 World Way,Irish Pub
Yardbird,8500 Beverly Blvd,"Southern, American (New), Cocktail Bars"
NineThirty,930 Hilgard Ave,American (New)
The Ordinarie,210 The Promenade N,"American (New), Cocktail Bars"
STK Steakhouse,930 Hilgard Ave,"Steakhouses, American (New), Cocktail Bars"
Wife and the Somm,3416 Verdugo Rd,"Wine Bars, Tapas/Small Plates"
Agnes Restaurant & Cheesery,40 West Green St,"Cheese Shops, Bars"
Santuari,6711 Forest Lawn Dr,"American (New), Mediterranean, Wine Bars"
Voodoo Vin,713 N Virgil Ave,Wine Bars
Manchego,2518 Main St,"Spanish, Tapas Bars"
Lolo,5140 W Sunset Blvd,"Wine Bars, American (New)"
Mes Amis,1541 Wilcox Ave,"French, Brasseries"
Pali Wine,811 Traction Ave,"Wine Tasting Room, Wine Bars"
Tilda,1507 Echo Park Ave,Wine Bars
Rosenthal- The Malibu Estate Vineyard,18741 Pacific Coast Hwy,"Wineries, Venues & Event Spaces"
Oeno Vino Wine Shop & Bar,3111 Glendale Blvd,"Beer, Wine & Spirits, Wine Tasting Room"
Osteria Mamma,5732 Melrose Ave,"Italian, Wine Bars"
Esters Wine Shop & Bar,1314 7th St,"Wine Bars, Breakfast & Brunch, Cocktail Bars"
The Blending Lab Winery,7948 W 3rd St,"Wine Tasting Room, Wine Tasting Classes, Wine Bars"
We Olive & Wine Bar,32 E Colorado Blvd,"Wine Bars, Tapas/Small Plates, Olive Oil"
Seal Beach Winery,3387 Cerritos Ave,Wineries
Off Duty Wine Bar,16500 Bellflower Blvd,Wine Bars
Garcons de Cafe,541 S Spring St,"Wine Bars, French, Breakfast & Brunch"
The 1894,695 E Colorado Blvd,Wine Bars
Wally's Santa - Monica,214 Wilshire Blvd,"American (New), French, Beer, Wine & Spirits"
Silverlake Wine,2395 Glendale Blvd,"Beer, Wine & Spirits"
Stanley's Wet Goods,9620 Venice Blvd,"Wine Bars, Beer, Wine & Spirits, Coffee & Tea"
Seoul Wine Bar,1919 W Malvern Ave,"Pubs, Cocktail Bars, Tapas/Small Plates"
Mignon,128 E 6th St,"Wine Bars, Tapas/Small Plates"
Mirabelle Wine Bar,12518 Burbank Blvd,"Wine Bars, Breakfast & Brunch, American (New)"
1010 Wine and Events,1010 N Labrea Ave,"Wine Bars, Venues & Event Spaces, Breakfast & Brunch"
The Mullin Wine Bar,205 N Grand Ave,Wine Bars
Wood,2861 Sunset Blvd,"Pizza, Italian, Wine Bars"
Oriel Chinatown,1135 N Alameda St,"French, Wine Bars"
Casa Córdoba,2331 Honolulu Ave,"Spanish, Tapas Bars, Wine Bars"
Malibu Wines & Beer Garden,23130 Sherman Way,Wine Tasting Room
Vintage Wine + Eats,12023 Ventura Blvd,"Wine Bars, Cafes, Breakfast & Brunch"
Eszett,3510 Sunset Blvd,"Wine Bars, American (New)"
Gigi's,904 N Sycamore Ave,French
Good Clean Fun,868 S Olive St,"Wine Bars, Mexican, Southern"
Rykn Cafe,710 S Santa Fe Ave,"Wine Bars, Cafes"
Melody,751 N Virgil Ave,"American (New), Wine Bars"
Off Vine Restaurant,6263 Leland Way,"American (New), Breakfast & Brunch, Wine Bars"
W BAR by WHF,400 S Baldwin Ave,Bars
The Saltner Wine & Cicchetti,108 E Colorado Blvd,"Wine Bars, Tapas/Small Plates"
Barnsdall Friday Night Wine Tastings,4800 Hollywood Blvd,"Wine Tasting Room, Art Museums"
Mazal,110 N San Fernando Rd,"Wine Bars, Mediterranean, Vegetarian"
Marche Wine Bar,3206 W Magnolia Blvd,"Wine Bars, Gastropubs"
Grá,1524 Pizarro St,"Pizza, Salad, Wine Bars"
Flask Fine Wine & Whisky,12194 Ventura Blvd,"Beer, Wine & Spirits"
O'cado Restaurant & Wine Bar,14568 Ventura Blvd,"Vegan, Wine Bars, American (New)"
Emilia,8500 Burton Way,"Breakfast & Brunch, Italian, Wine Bars"
Vinos Back Alley,10 N 1st St,"Cocktail Bars, Pizza, Breakfast & Brunch"
Heroic Italian,516 Santa Monica Blvd,"Sandwiches, Italian, Wine Bars"
Restoration Kitchen & Wine,1437 Marcelina Ave,"Wine Bars, Tapas/Small Plates"
Sara The Wine Bar,3936 Sepulveda Blvd,"Wine Bars, Italian"
LA Paella,476 S San Vicente Blvd,"Spanish, Tapas Bars, Wine Bars"
The Vintage LBC,4236 Atlantic Ave,"Cheese Shops, Wine Bars, Tapas/Small Plates"
Spin the Bottle Wine Studio,10139 Riverside Dr,"Wine Bars, Beer, Wine & Spirits"
Pura Vita,8274 Santa Monica Blvd,"Italian, Vegan, Wine Bars"
Reyes Winery On Main,24329 Main St,"Wine Tasting Room, American (New), Venues & Event Spaces"
The Wine Bar,2301 N Highland Ave,"Wine Bars, American (New), Venues & Event Spaces"
The Wine Beach,5351 E 2nd St,"Wine Bars, Restaurants"
Wine 661,24268 Valencia Blvd,Wine Bars
San Antonio Winery,737 Lamar St,"Wineries, Italian"
Barbrix Wine Shop & Restaurant,2442 Hyperion Ave,"Wine Bars, Italian, Beer, Wine & Spirits"
Kippered,361 S Broadway,"Wine Bars, Seafood"
Market Venice,72 Market St,"Italian, Wine Bars, Cocktail Bars"
Dudley Market,9 Dudley Ave,"Wine Bars, Seafood"
Loupiotte Kitchen,1726 N Vermont Ave,"French, Wine Bars, Breakfast & Brunch"
All Good Things,2748 W 8th St,"Breakfast & Brunch, Coffee & Tea, Wine Bars"
Pour Vous,5574 Melrose Ave,Wine Bars
Barsha Wines And Spirits,917 N Sepulveda Blvd,"Beer, Wine & Spirits"
D'Argenzio Wine Tasting Room,1204 W Burbank Blvd,"Wine Tasting Room, Pizza"
Bodevi,909 San Fernando Rd,"Wine Bars, Coffee & Tea, Sandwiches"
Little Prince,2424 Main St,"American (New), Cocktail Bars, Wine Bars"
Piccolo South Pasadena,1010 Mission St,"Wine Bars, Italian, Cocktail Bars"
The Cheese Store of Beverly Hills,419 N Beverly Dr,"Cheese Shops, Honey, Olive Oil"
Pasta Sisters - Culver City,3280 Helms Ave,"Italian, Wine Bars"
Avant Garden Bistro,7469 Melrose Ave,"Vegan, Wine Bars"
Friends of the Vine,221 Avenida Del Norte,"Beer, Wine & Spirits"
Barrique,796 Main St,"Wine Bars, Italian"
Kustaa Cheese & Wine,12954 W Washington Blvd,"Beer, Wine & Spirits, Cheese Shops"
The Artistry Lounge and Gallery,491 W 6th St,"Wine Bars, Tapas/Small Plates"
Compagnon Wine Bistro,335 W 7th St,"French, Wine Bars"
Le Petit Paris,418 /420 S Spring St,"French, Cocktail Bars, Modern European"
Marvin,8114 Beverly Blvd,"French, Wine Bars, Venues & Event Spaces"
Can-Zo,18212 S Western Ave,"Wine Bars, Japanese, Tapas/Small Plates"
Lulu,10899 Wilshire Blvd,"American (New), Wine Bars, Cocktail Bars"
Farmhouse Kitchen LA,5560 W Adams Blvd,"Wine Bars, Thai, Beer Bar"
Marché Moto,11818 South St,"Tapas Bars, Modern European, Wine Bars"
MBwine,3500 N Sepulveda,"Wine Bars, Wine Tasting Classes, Beer, Wine & Spirits"
Angelini Osteria,7313 Beverly Blvd,"Italian, Wine Bars, Pizza"
Cosa Buona,2100 Sunset Blvd,"Pizza, Sandwiches, Wine Bars"
Petit Trois,718 N Highland Ave,French
Pulchella Winery,24261 Main St,Wineries
Buvons Natural Wine Bar + Shop,1147 Loma Ave,"Wine Bars, Wine Tasting Classes, Beer, Wine & Spirits"
Uncorked Wine Shop,302 Pier Ave,"Beer, Wine & Spirits"
Pagter Brothers Winery & Tasting Room,24338 Main St,"Wine Tasting Room, Wine Bars"
Newhall Press Room,24257 Main St,"Wine Bars, Wine Tasting Room, American (New)"
Illusion,1418 4th St,Wine Bars
Tar & Roses,602 Santa Monica Blvd,"American (New), Wine Bars, Seafood"
La Bruschetta Ristorante,1621 Westwood Blvd,"Italian, Desserts, Wine Bars"
Everson Royce,155 N Raymond Ave,"Beer, Wine & Spirits"
GASOLINA cafe | market | wine bar,21150 Ventura Blvd,"Spanish, Tapas/Small Plates, Wine Bars"
